createDate,displayImageUrl,displayName,hasProfanity,hasSpoilers,isSuperReviewer,isVerified,rating,review,score,timeFromCreation,updateDate,user
2019-08-16T18:12:39.193Z,,Line B,False,False,False,True,STAR_5,"Watching it in 3 D made every thing look real. Disney rendered the animals face expressions and body muscle mouvements in a quite perfect fashion.
I was on those  African plains and I had the chance to observe those beautiful animals and the landscape, This second Lion King movie is realistic enough to take me back to Africa.
Extremely well done.",5.0,2d ago,2019-08-16T18:12:39.193Z,"{'userId': 'ffb98d65-2e81-4b66-984f-1357beb93c50', 'realm': 'Fandango', 'displayName': 'Line B', 'accountLink': None}"
2019-08-16T18:11:37.289Z,,reneznelson,False,False,False,True,STAR_5,So real.  Best animation ever!!  Great story to.,5.0,2d ago,2019-08-16T18:11:37.289Z,"{'userId': '6565efe8-9e0d-4cea-9975-5e50363bb8cd', 'realm': 'Fandango', 'displayName': 'reneznelson', 'accountLink': None}"
2019-08-16T18:06:33.336Z,,Twiana,False,False,False,True,STAR_4,It was an AWESOME second time around. lion King nerver gets old. loved It!,4.0,2d ago,2019-08-16T18:10:59.852Z,"{'userId': '49868027-E70D-4C18-9467-50278564F39A', 'realm': 'Fandango', 'displayName': 'Twiana', 'accountLink': None}"
2019-08-16T18:05:45.176Z,,Plover,False,False,False,False,STAR_5,Beautiful! Amazing! Full of light and sensual feeling. If you live with cats and know how to read their expressions you will see the magic in this! Big fan of the original and have seen this three times. Stunning accomplishment!,5.0,2d ago,2019-08-16T18:05:45.176Z,"{'userId': 'E6E333CD-20B9-4CBD-BF91-E9D74A7C2FBC', 'realm': 'Fandango', 'displayName': 'Plover', 'accountLink': None}"
2019-08-16T17:59:55.187Z,,Emily L,False,False,False,True,STAR_3_5,A fun time if you don't take it too seriously. Reminiscent and humorous,3.5,2d ago,2019-08-16T17:59:55.187Z,"{'userId': 'f0332e47-5bc9-48f0-b8bc-cf4b65387661', 'realm': 'Fandango', 'displayName': 'Emily L', 'accountLink': None}"
2019-08-16T17:55:28.270Z,https://graph.facebook.com/v3.3/682207442/picture,Chalisa B,False,False,False,False,STAR_2,"I have to agree with movie critics on this one. The movie was soulless, expressionless, and unnecessary. I think the cgi is very impressive, but so many parts has been dropped down from the original - especially the personality of characters.  Some new scene like the journey of Simba's fur is totally ridiculous. ",2.0,2d ago,2019-08-16T17:55:28.270Z,"{'userId': '861769818', 'realm': 'RT', 'displayName': 'Chalisa B', 'accountLink': '/user/id/861769818'}"
2019-08-16T17:43:03.207Z,https://graph.facebook.com/v3.3/2524826670907106/picture,Amra C,False,False,False,False,STAR_0_5,"terrible movie.  Beyoncé's voice was flat, no emotion.  they ruined my favorite song, Can you feel the love tonight?  Beyoncé over did it.  It was dark.  It was missing heart and light.  I wish I never saw it.  Lion King is one of my all time favorite Disney  movies and they ruined the remake.  terrible.",0.5,2d ago,2019-08-16T17:43:03.207Z,"{'userId': '978201242', 'realm': 'RT', 'displayName': 'Amra C', 'accountLink': '/user/id/978201242'}"
2019-08-16T17:30:43.076Z,,janet C,False,False,False,True,STAR_5,Very well done. Liked that stayed to the original Lion King.,5.0,2d ago,2019-08-16T17:30:43.076Z,"{'userId': 'f4e1b133-eec8-4763-96a8-8662e780929c', 'realm': 'Fandango', 'displayName': 'janet C', 'accountLink': None}"
2019-08-16T16:43:51.968Z,https://graph.facebook.com/v3.3/100002493744351/picture,Robert P,False,False,False,False,STAR_0_5,Destroyed the concept,0.5,2d ago,2019-08-16T16:43:51.968Z,"{'userId': '928625025', 'realm': 'RT', 'displayName': 'Robert P', 'accountLink': '/user/id/928625025'}"
2019-08-16T16:15:54.976Z,https://graph.facebook.com/v3.3/2323996554533902/picture,Sinai V,False,False,False,False,STAR_0_5,"This would've been a great movie, but it failed in so many ways. The movie tries to bring nostalgia for older audiences who watched the animated one. The visuals are beautiful, but since the movie is pretty bad. It just drops it. It doesn't have the wonders like the animated movie. It's like a poor cheap vision of the original movie.",0.5,2d ago,2019-08-16T16:15:54.976Z,"{'userId': '978187455', 'realm': 'RT', 'displayName': 'Sinai V', 'accountLink': '/user/id/978187455'}"
2019-08-16T15:40:02.159Z,,DonkeyPunch G,False,False,False,False,STAR_2,"It's a Disney remake, let's be honest it takes the fun out of it when they don't change the story up much at all. Don't get me wrong Timon and pumbaa, did fantastic, there's certain lines they changed up for those two characters that I liked and other lines they didn't. My wife enjoyed it but then again she's a big kid. Overall I rate 2 stars when I know that I would have fell asleep if it hadnt been for my wife.",2.0,2d ago,2019-08-16T15:40:02.159Z,"{'userId': '935670368', 'realm': 'RT', 'displayName': 'DonkeyPunch G', 'accountLink': '/user/id/935670368'}"
2019-08-16T15:19:31.640Z,,Donna M,False,False,False,True,STAR_3_5,I liked the movie but it wasnt as good as the first one. What I liked was the real looking animals and the songs were clearer. Easier to understand the words. But it lacked something that the first one had. The song Circle of Life didnt have the punch it had in the first one. Ill see it again but will wait till its out in dvd or on demand.,3.5,2d ago,2019-08-16T15:19:31.640Z,"{'userId': '57921e35-0c61-4f62-8b03-d70bbd3617b5', 'realm': 'Fandango', 'displayName': 'Donna M', 'accountLink': None}"
2019-08-16T15:10:08.509Z,,Ray-Ray C,False,False,False,False,STAR_3,Just fell flat in certain parts. Great effects. Just didn't have the same enthusiasm as the cartoon. ,3.0,2d ago,2019-08-16T15:10:08.509Z,"{'userId': '975147312', 'realm': 'RT', 'displayName': 'Ray-Ray C', 'accountLink': '/user/id/975147312'}"
2019-08-16T14:57:52.281Z,,Jim R,False,False,False,True,STAR_5,"Went to see 1st Lion King movie when it came out and waited in a long line. Although it was great at the time, this was much better and seeing it on an IMAX screen just made it even better.",5.0,2d ago,2019-08-16T14:57:52.281Z,"{'userId': '27921201-1d35-408a-9c3b-01be38561c6a', 'realm': 'Fandango', 'displayName': 'Jim R', 'accountLink': None}"
2019-08-16T14:11:14.790Z,,Harold Watson,False,False,False,True,STAR_2_5,Wasn’t really impressed at all. I was expecting more.,2.5,2d ago,2019-08-16T14:11:14.790Z,"{'userId': 'C89F7FAB-49E9-4CD6-BBCA-EDC95658E4DE', 'realm': 'Fandango', 'displayName': 'Harold Watson', 'accountLink': None}"
2019-08-16T14:03:14.412Z,,Shelly,False,False,False,True,STAR_5,Loved it! First time seeing Lion King and the animation is fabulous!,5.0,2d ago,2019-08-16T14:03:14.412Z,"{'userId': '5f4bb502-e724-4abb-ab8a-9d2e9d2d571d', 'realm': 'Fandango', 'displayName': 'Shelly', 'accountLink': None}"
2019-08-16T13:54:58.142Z,,Jeffrey M,False,False,False,True,STAR_0_5,"An failed remake of a timeless classic. Either do something new or be true to the source, this suffered because the filmmakers didn't know which road to take.",0.5,2d ago,2019-08-16T13:54:58.142Z,"{'userId': '23248220-d496-45ba-bac0-2ed1ef22fb82', 'realm': 'Fandango', 'displayName': 'Jeffrey M', 'accountLink': None}"
2019-08-16T13:35:42.879Z,,Sahib K,False,False,False,False,STAR_2_5,hindi dubbing is very bad,2.5,2d ago,2019-08-16T13:38:51.124Z,"{'userId': '977732287', 'realm': 'RT', 'displayName': 'Sahib K', 'accountLink': '/user/id/977732287'}"
2019-08-16T13:08:47.034Z,,Colleen,False,False,False,True,STAR_5,Fantastic! Better than the original.,5.0,2d ago,2019-08-16T13:08:47.034Z,"{'userId': '1b40eaff-6eb7-49df-bdea-d49831106bbf', 'realm': 'Fandango', 'displayName': 'Colleen', 'accountLink': None}"
2019-08-16T12:23:50.481Z,,redjayphotography99gmailc,False,False,False,True,STAR_5,Such a great film! Brought back so many childhood memories.,5.0,2d ago,2019-08-16T12:23:50.481Z,"{'userId': '84F8F0C2-FF55-4D1B-B396-EE0763971BD5', 'realm': 'Fandango', 'displayName': 'redjayphotography99gmailc', 'accountLink': None}"
2019-08-16T11:26:53.307Z,,Denise,False,False,False,True,STAR_5,My 8  year old and 4 year old granddaughters loved the movie.  It was quite beautiful.,5.0,2d ago,2019-08-16T11:26:53.307Z,"{'userId': '5cf8fdf3-f611-462e-b37f-3f60531560d3', 'realm': 'Fandango', 'displayName': 'Denise', 'accountLink': None}"
2019-08-16T08:17:10.096Z,,Jenna S,False,False,False,False,STAR_2,"Disney live action remakes irk me to no end. They feel unoriginal and like cash grabs. Often times they seek to fix a ""problem"" that was present in the original. The movie felt uninspired and lacked the charm of the original that only animation can provide. The lions were unexpressive and more emphasis was put on making it seem realistic than making a compelling movie. ",2.0,2d ago,2019-08-16T08:17:10.096Z,"{'userId': '978200715', 'realm': 'RT', 'displayName': 'Jenna S', 'accountLink': '/user/id/978200715'}"
2019-08-16T07:33:13.860Z,,lionkinglover69,False,False,False,True,STAR_4,timon and pumba were not that funny. they made me sad.,4.0,2d ago,2019-08-16T07:33:13.860Z,"{'userId': 'CA05822C-9735-4C35-98DC-C96232E9035E', 'realm': 'Fandango', 'displayName': 'lionkinglover69', 'accountLink': None}"
2019-08-16T06:06:19.006Z,,Manan K,False,False,False,False,STAR_2,It was ok the Previously made animated movie was better,2.0,2d ago,2019-08-16T06:06:19.006Z,"{'userId': '978200580', 'realm': 'RT', 'displayName': 'Manan K', 'accountLink': '/user/id/978200580'}"
2019-08-16T05:41:49.588Z,,Stacey W,False,False,False,True,STAR_5,Simply incredible.  Must see.,5.0,2d ago,2019-08-16T05:41:49.588Z,"{'userId': '17a8d4a7-63be-4646-92bb-aa07a2f806ad', 'realm': 'Fandango', 'displayName': 'Stacey W', 'accountLink': None}"
2019-08-16T05:41:08.900Z,,Robin,False,False,False,True,STAR_3,Beginning was slow but the graphics are wonderful.,3.0,2d ago,2019-08-16T05:41:09.098Z,"{'userId': 'e9e7e32e-d057-4a58-a551-ae1a5642e5c7', 'realm': 'Fandango', 'displayName': 'Robin', 'accountLink': None}"
2019-08-16T05:39:54.945Z,,Deborah,False,False,False,True,STAR_5,Beautiful combo of  photos and Disney magic. Beautiful story too.,5.0,2d ago,2019-08-16T05:39:54.945Z,"{'userId': '75a26197-bb37-4384-bf4f-5896ed25e149', 'realm': 'Fandango', 'displayName': 'Deborah', 'accountLink': None}"
2019-08-16T04:58:39.696Z,,Okay.,False,False,False,True,STAR_4,"It was good in general, definitely enjoyed Seth Rogen as Pumba.",4.0,2d ago,2019-08-16T04:58:39.696Z,"{'userId': '9FD19A0A-11B7-49DA-8302-87EDA3750930', 'realm': 'Fandango', 'displayName': 'Okay.', 'accountLink': None}"
2019-08-16T04:52:54.477Z,,Judy K,False,False,False,True,STAR_3,Although rated PG I found some of the animal fight scenes scary for 5 and under.  The movie was beautifully crafted from an artistic sense but the singing and dancing that were so charming in the original fell flat.  I would go back to the original next time.,3.0,2d ago,2019-08-16T04:52:54.477Z,"{'userId': '903013da-9422-4f92-9982-c9ec811d3301', 'realm': 'Fandango', 'displayName': 'Judy K', 'accountLink': None}"
2019-08-16T04:46:02.467Z,,Dolores,False,False,False,True,STAR_5,I loved Lion King! I’m going to go see it again and take my grandson.❤️,5.0,2d ago,2019-08-16T04:46:02.467Z,"{'userId': '00404EBE-FE24-434E-A6F7-B0C233FD45E9', 'realm': 'Fandango', 'displayName': 'Dolores', 'accountLink': None}"
2019-08-16T04:25:09.307Z,,Aleyah,False,False,False,True,STAR_4,A twist to the original. Excellent for the new generation of children watchjng,4.0,2d ago,2019-08-16T04:25:09.307Z,"{'userId': 'ad869563-d107-46c5-a232-f7c1f90fe9e2', 'realm': 'Fandango', 'displayName': 'Aleyah', 'accountLink': None}"
2019-08-16T03:50:30.022Z,,Audrey F,False,False,False,False,STAR_5,"My teenage son and I went to see it today and we both thought it was amazing. He wasn't even close to being born when the original came out, but of course he's seen it dozens of times. Now he's a gamer and video maker/editor. He warned me as we were walking in that he might be overly critical but we had both agreed we needed to see it in the theaters before it was gone. Even though we both knew the storyline backwards and forwards we were totally sucked in from beginning to end. There were times that I personally felt anxious, like I didn't know what was going to happen. I'm glad we didn't bring his little sister (7 years-old, but very sensitive) as she would have been scared during several parts. My son and I had both heard not-so-great reviews, so we were on the lookout for negatives but neither of us walked away with any negatives to talk about. The animals and scenery were amazing, the action scenes were engaging, the original humor was there with some added bits. Definitely worth seeing on the big screen.",5.0,2d ago,2019-08-16T03:50:30.022Z,"{'userId': '978200490', 'realm': 'RT', 'displayName': 'Audrey F', 'accountLink': '/user/id/978200490'}"
2019-08-16T03:50:06.415Z,,Raymond,False,False,False,True,STAR_2,It was like watching National Geographic and then a lion starts singing out of nowhere. It was too realistic looking too keep the same animation and outlandish storyline. Amazing CGI but they should have changed the storyline a bit if they wanted it that realistic. In my opinion of course.,2.0,2d ago,2019-08-16T03:50:06.415Z,"{'userId': '68E9A28B-F3A7-4626-951A-B5B01B3A3058', 'realm': 'Fandango', 'displayName': 'Raymond', 'accountLink': None}"
2019-08-16T03:25:08.458Z,,Redladibug,False,False,False,True,STAR_5,I just thought it was the cutest movie and the animals look so real.,5.0,2d ago,2019-08-16T03:25:08.458Z,"{'userId': '836a6925-36cc-43e6-8839-2c37b30e6b7b', 'realm': 'Fandango', 'displayName': 'Redladibug', 'accountLink': None}"
2019-08-16T03:15:08.867Z,,Nick C,False,False,False,False,STAR_4,Stays very faithful to the original. Personally I thought the realism was pretty cool,4.0,2d ago,2019-08-16T03:15:08.867Z,"{'userId': '978129376', 'realm': 'RT', 'displayName': 'Nick C', 'accountLink': '/user/id/978129376'}"
2019-08-16T03:09:53.217Z,,Shaneka,False,False,False,True,STAR_5,The movie was wonderful,5.0,2d ago,2019-08-16T03:11:15.273Z,"{'userId': '41946adb-e74e-445f-b0b3-1fb3827652e2', 'realm': 'Fandango', 'displayName': 'Shaneka', 'accountLink': None}"
2019-08-16T02:40:27.160Z,,Joyce,False,False,False,False,STAR_5,The whole movie was great. The effects and animation was unbelievable. The animals looked like live animals.,5.0,3d ago,2019-08-16T02:40:27.160Z,"{'userId': 'a55f3918-554d-429f-9d75-39549ecd0e89', 'realm': 'Fandango', 'displayName': 'Joyce', 'accountLink': None}"
2019-08-16T02:26:01.334Z,https://graph.facebook.com/v3.3/100001027164993/picture,Renan P,False,False,False,False,STAR_3_5,The Lion king is good but it doesn't have much hilarious parts in it and a little more boring parts than Toy story 4 so 3 and a half stars,3.5,3d ago,2019-08-16T02:26:01.334Z,"{'userId': '913032707', 'realm': 'RT', 'displayName': 'Renan P', 'accountLink': '/user/id/913032707'}"
2019-08-16T02:24:59.798Z,,Kgarz01,False,False,False,True,STAR_4,Forgot to put in Pumba's 'They call me Mr. Pig' line.,4.0,3d ago,2019-08-16T02:24:59.798Z,"{'userId': '10E04DAA-F60E-47FD-A371-B0E53BFCF55C', 'realm': 'Fandango', 'displayName': 'Kgarz01', 'accountLink': None}"
2019-08-16T02:10:59.404Z,,Fabiola B,False,False,False,False,STAR_4,Very cute and realistic cgi,4.0,3d ago,2019-08-16T02:10:59.404Z,"{'userId': '978200421', 'realm': 'RT', 'displayName': 'Fabiola B', 'accountLink': '/user/id/978200421'}"
2019-08-16T01:34:02.080Z,,WEEZEE,False,False,False,True,STAR_2_5,"I THOUGHT IT WAS A BIT LONG AND A BIT TOO SLOW.  THE CINEMATOGRAPHY WAS GREAT BUT IT WAS MISSING MORE DIALOGUE
AND MUSIC.",2.5,3d ago,2019-08-16T01:34:02.080Z,"{'userId': '8c92fa25-c908-4b39-8a2e-6c5dae0dbb67', 'realm': 'Fandango', 'displayName': 'WEEZEE', 'accountLink': None}"
2019-08-16T01:33:42.024Z,,no,False,False,False,True,STAR_5,So good. Surprisingly good.,5.0,3d ago,2019-08-16T01:33:42.024Z,"{'userId': '66D3587F-52E4-46E0-92F0-A7D54EA7ABA6', 'realm': 'Fandango', 'displayName': 'no', 'accountLink': None}"
2019-08-16T00:54:23.036Z,,Me,False,False,False,True,STAR_3_5,Followed the story well.  Would of likes Ed to be different and Rafiky was not as prominent.,3.5,3d ago,2019-08-16T00:54:23.036Z,"{'userId': '838f1108-d485-453b-81c8-cd48280d41b2', 'realm': 'Fandango', 'displayName': 'Me', 'accountLink': None}"
2019-08-16T00:26:34.703Z,,Diane M,False,False,False,True,STAR_5,Loved every bit of it.  Saw the original.  Came home and preordered a copy of this one!,5.0,3d ago,2019-08-16T00:26:34.703Z,"{'userId': '73f89dba-137b-4722-9163-d039522d5960', 'realm': 'Fandango', 'displayName': 'Diane M', 'accountLink': None}"
2019-08-16T00:24:48.696Z,,Francisco  V,False,False,False,True,STAR_5,"Very good movie, 10/10.",5.0,3d ago,2019-08-16T00:24:48.696Z,"{'userId': '489AB879-E9AB-43FF-9208-B7A14CA2A939', 'realm': 'Fandango', 'displayName': 'Francisco  V', 'accountLink': None}"
2019-08-16T00:09:27.185Z,,,False,False,False,False,STAR_2,I'm done with Disney live adaptation they all suck,2.0,3d ago,2019-08-16T00:09:27.185Z,"{'userId': '971800808', 'realm': 'RT', 'displayName': None, 'accountLink': '/user/id/971800808'}"
2019-08-15T23:55:35.507Z,,Suzanne  H,False,False,False,True,STAR_5,I loved it. This is the first movie digitized movie I’ve ever seen.,5.0,3d ago,2019-08-15T23:55:35.507Z,"{'userId': '87E8D374-467E-4958-A5A6-CE848643BE47', 'realm': 'Fandango', 'displayName': 'Suzanne  H', 'accountLink': None}"
2019-08-15T23:53:38.315Z,,Sophia G,False,False,False,False,STAR_1,"Bland, colorless, and lacked character. The songs were so devoid of the original sass and personality from the original and visually, all the lions looked the same and expressionless. All the gorgeous colors and scenes from the original were desaturated and the life was sucked from them. The VAs have amazing voices but it felt like listening to a music video rather than a kid lion singing. I'd recommend the original or the musical, not this one. Regret buying a ticket",1.0,3d ago,2019-08-15T23:53:45.202Z,"{'userId': '978200319', 'realm': 'RT', 'displayName': 'Sophia G', 'accountLink': '/user/id/978200319'}"
2019-08-15T23:50:27.676Z,,Judith K,False,False,False,True,STAR_5,cineamatography fantastic = miss Elton - and some other voices.,5.0,3d ago,2019-08-15T23:50:27.676Z,"{'userId': '7fd5512e-f094-45d5-be2e-9d0cce54309b', 'realm': 'Fandango', 'displayName': 'Judith K', 'accountLink': None}"
2019-08-15T23:27:53.575Z,,Vel M,False,False,False,True,STAR_4,"Liked: animals seemed real and not automated so made story seem more real. 

Disliked: Guess since I already knew the story there was no anticipation.",4.0,3d ago,2019-08-15T23:27:53.930Z,"{'userId': '954e3402-196d-4a16-91d9-751cc0e6a767', 'realm': 'Fandango', 'displayName': 'Vel M', 'accountLink': None}"
2019-08-15T23:17:24.256Z,,SHAWNA,False,False,False,True,STAR_4,My family and I enjoyed it as much as the first,4.0,3d ago,2019-08-15T23:17:24.256Z,"{'userId': 'ab389855-9d82-4aab-be1f-2a912436e3b9', 'realm': 'Fandango', 'displayName': 'SHAWNA', 'accountLink': None}"
2019-08-15T23:10:19.073Z,,Jaime  L,False,False,False,False,STAR_3_5,"Its a perfectly serviceable remake even if as usual watching the animated original is the best bet one can make.  If you got kids you want to introduce Disney films to, the classics are still where to go to.  I will say that this is a better outing than most of what we've gotten so far, mostly because the movie is so alike to the original.  I think the best improvement though is the hyenas are given more of a menacing role than the joke that they were in the original.  On the minus column I think the CGI of the lions faces was subpar, really didn't feel any emotion there.  Zazu as well... hard to watch the way that bird was made, a bit freaky. ",3.5,3d ago,2019-08-15T23:10:19.073Z,"{'userId': '910760535', 'realm': 'RT', 'displayName': 'Jaime  L', 'accountLink': '/user/id/910760535'}"
2019-08-15T23:10:05.608Z,,Anna,False,False,False,True,STAR_5,i really enjoyed the film. i have no complaints.,5.0,3d ago,2019-08-15T23:10:05.608Z,"{'userId': 'e05c4b78-28f3-42ea-b089-c06c2ceb6036', 'realm': 'Fandango', 'displayName': 'Anna', 'accountLink': None}"
2019-08-15T23:09:11.309Z,,Sandra,False,False,False,True,STAR_4_5,Loved how real life the animals looked!,4.5,3d ago,2019-08-15T23:09:11.309Z,"{'userId': 'FEDA6171-E914-47A9-BB1B-C5AAA110CB13', 'realm': 'Fandango', 'displayName': 'Sandra', 'accountLink': None}"
2019-08-15T23:04:02.984Z,,M H,True,False,False,False,STAR_1,Not good.  Good CGI. Rest was crap.   ,1.0,3d ago,2019-08-15T23:04:02.984Z,"{'userId': '808456392', 'realm': 'RT', 'displayName': 'M H', 'accountLink': '/user/id/808456392'}"
2019-08-15T22:55:28.532Z,,Kayla,False,False,False,True,STAR_1,"Terrible movie! The actors were miscast did not connect with the audience. A real disappointment, the original was so good.",1.0,3d ago,2019-08-15T22:55:28.532Z,"{'userId': '548dae21-4f2d-4cf7-bb17-2e3883207ae3', 'realm': 'Fandango', 'displayName': 'Kayla', 'accountLink': None}"
2019-08-15T22:51:53.134Z,,Mark,False,False,False,True,STAR_3_5,I liked the original better,3.5,3d ago,2019-08-15T22:51:53.134Z,"{'userId': '644A7215-3CA8-4CC4-886F-CB9810B0BA57', 'realm': 'Fandango', 'displayName': 'Mark', 'accountLink': None}"
2019-08-15T22:02:32.228Z,,Mary,False,False,False,True,STAR_5,Very entertaining movie!  Love the music AND Simba!!!,5.0,3d ago,2019-08-15T22:02:32.228Z,"{'userId': '526ee556-a4fe-4881-992c-ffbc6ceff31f', 'realm': 'Fandango', 'displayName': 'Mary', 'accountLink': None}"
2019-08-15T22:00:32.826Z,https://graph.facebook.com/v3.3/1939811439376036/picture,Claudia M,False,False,False,False,STAR_0_5,This movie is absurdly bad.,0.5,3d ago,2019-08-15T22:00:32.826Z,"{'userId': '977317263', 'realm': 'RT', 'displayName': 'Claudia M', 'accountLink': '/user/id/977317263'}"
2019-08-15T21:35:02.863Z,,Cheryl,False,False,False,True,STAR_3,Very predictable to the t. No surprises or originality. This is my opinion but I literally paid to go watch what I exactly knew would happen with my 7 year old except in a computer image,3.0,3d ago,2019-08-15T21:35:02.863Z,"{'userId': 'A1B76291-7DE5-4942-89A9-B6736DC0E2B3', 'realm': 'Fandango', 'displayName': 'Cheryl', 'accountLink': None}"
2019-08-15T20:56:19.084Z,https://graph.facebook.com/v3.3/128992458364931/picture,Lewis D,False,False,False,False,STAR_3_5,So many goosebumps but just think beyonce was in the film for star power pull and didn't enjoy her reimagining of the songs unf,3.5,3d ago,2019-08-15T20:56:19.084Z,"{'userId': '978200191', 'realm': 'RT', 'displayName': 'Lewis D', 'accountLink': '/user/id/978200191'}"
2019-08-15T20:50:25.926Z,,Jake T,False,False,False,False,STAR_3,OK. Would not pay to see it again.,3.0,3d ago,2019-08-15T20:50:25.926Z,"{'userId': '978197476', 'realm': 'RT', 'displayName': 'Jake T', 'accountLink': '/user/id/978197476'}"
2019-08-15T20:24:55.923Z,,,False,False,False,False,STAR_4,Was breathtaking performance from everyone And the music was magic ,4.0,3d ago,2019-08-15T20:24:55.923Z,"{'userId': '260124646', 'realm': 'RT', 'displayName': None, 'accountLink': '/user/id/260124646'}"
2019-08-15T20:17:35.477Z,,Michael,False,False,False,True,STAR_5,A fantastic movie for the entire family! Lion King Roars with great music and great laughs!,5.0,3d ago,2019-08-15T20:17:35.477Z,"{'userId': '74c3c33c-1cee-44a0-8ae0-481aac62740d', 'realm': 'Fandango', 'displayName': 'Michael', 'accountLink': None}"
2019-08-15T20:12:21.303Z,,Miguelito,False,False,False,True,STAR_5,Amazing life-like graphics 👍🏼👍🏼👍🏼,5.0,3d ago,2019-08-15T20:12:21.303Z,"{'userId': '1EE50A07-9BB2-495D-9951-2D8668ABF5F3', 'realm': 'Fandango', 'displayName': 'Miguelito', 'accountLink': None}"
2019-08-15T19:33:18.028Z,,kris,False,False,False,True,STAR_2,"Meh.... In my opinion it was disappointing. I didn't care for some of the voices they chose for characters, but most importantly I felt like the music lost it's ooomph. That was one of the great things about the original was the music and this version just didn't deliver. Most of the songs are the same, they just don't draw out the emotional response like the original.",2.0,3d ago,2019-08-15T19:33:18.028Z,"{'userId': '25bc5ccf-1b30-48a6-827f-b6d532d8f26a', 'realm': 'Fandango', 'displayName': 'kris', 'accountLink': None}"
2019-08-15T19:26:33.864Z,,Mary K,False,False,False,True,STAR_4,"Beautiful scenery, music, and animation!",4.0,3d ago,2019-08-15T19:26:33.864Z,"{'userId': 'E1FA53C8-F3F6-40AF-B8C9-0A4927D1C2F6', 'realm': 'Fandango', 'displayName': 'Mary K', 'accountLink': None}"
2019-08-15T19:22:56.743Z,,,False,False,False,False,STAR_2_5,I loved the way it looked but they took out the comedy almost completely this made it boring,2.5,3d ago,2019-08-15T19:22:56.743Z,"{'userId': '260070683', 'realm': 'RT', 'displayName': None, 'accountLink': '/user/id/260070683'}"
2019-08-15T19:01:22.974Z,,LSTW,False,False,False,True,STAR_3,"I thought the voice of Samba was very weak for a king. 
Thought it could of been shorter or more of him growing up.
Didn't really seem to kept the children interest.",3.0,3d ago,2019-08-15T19:01:25.547Z,"{'userId': '7a81cf64-fef1-42ab-add5-2df2e9c6c022', 'realm': 'Fandango', 'displayName': 'LSTW', 'accountLink': None}"
2019-08-15T18:50:28.859Z,,Mashka,False,False,False,False,STAR_3_5,The visual was amazing but the script and the performance didnt move me emotionally. It was missing an oomph that was desperately needed.,3.5,3d ago,2019-08-15T18:50:28.859Z,"{'userId': 'bd5efc75-ffba-4f7d-b05a-f0500b601f0d', 'realm': 'Fandango', 'displayName': 'Mashka', 'accountLink': None}"
2019-08-15T18:46:20.569Z,,Klaudine,False,False,False,True,STAR_4,love it how they use the real animals to tell the story,4.0,3d ago,2019-08-15T18:46:20.569Z,"{'userId': 'F9E7C3F9-5A1E-494B-9CC6-B121C4F213A6', 'realm': 'Fandango', 'displayName': 'Klaudine', 'accountLink': None}"
2019-08-15T18:43:42.961Z,,Tejas,False,False,False,True,STAR_3,I was expecting bit more from this movie. If i compare it with mowgli this movie was slow for me and not much excitement.,3.0,3d ago,2019-08-15T18:43:42.961Z,"{'userId': '44e3dd9c-ac12-4392-9e5c-bb37709cfb68', 'realm': 'Fandango', 'displayName': 'Tejas', 'accountLink': None}"
2019-08-15T18:38:12.006Z,,Danielle,False,False,False,False,STAR_5,I loved that they kept it to the original story line,5.0,3d ago,2019-08-15T18:38:12.006Z,"{'userId': '32039109-ba99-47fd-b3f6-5498a74db2eb', 'realm': 'Fandango', 'displayName': 'Danielle', 'accountLink': None}"
2019-08-15T18:12:27.046Z,,Mrs Cain,False,False,False,True,STAR_5,Loved it!! Took me back to my childhood memories!,5.0,3d ago,2019-08-15T18:12:27.046Z,"{'userId': 'A5477B94-8644-49E7-BE67-CA392EBB1203', 'realm': 'Fandango', 'displayName': 'Mrs Cain', 'accountLink': None}"
2019-08-15T18:09:30.578Z,,,False,False,False,False,STAR_3,"So, If you liked the original version then you will like the remake. It's literally the same. As I did like the original I do like this version as well. Good time no alcohol required. ",3.0,3d ago,2019-08-15T18:09:30.578Z,"{'userId': '941921585', 'realm': 'RT', 'displayName': None, 'accountLink': '/user/id/941921585'}"
2019-08-15T17:52:26.801Z,,Alexis H,False,False,False,False,STAR_1,"A bore to sit through. Completely lacks emotion and heart that made the first great. The whole time I was thinking to myself, ""Why am I watching cgi animals instead of real people?"" There was absolutely no reason to remake this movie as they changed nothing save for a few lines, a new song, and new animation style (which the realism of completely hinders the emotion of the story.) If they wanted a remake so bad, the beloved stage musical should have been looked to for pointers. I left this movie supremely annoyed at Disney for all these cash grab remakes.",1.0,3d ago,2019-08-15T17:52:26.801Z,"{'userId': '977616503', 'realm': 'RT', 'displayName': 'Alexis H', 'accountLink': '/user/id/977616503'}"
2019-08-15T17:51:37.142Z,,Tesfa W,False,False,False,True,STAR_5,"I had the pleasure of seeing the original, the live play and this refreshed 2.0. Excellent hands down pretty much the original but updated.",5.0,3d ago,2019-08-15T17:51:37.142Z,"{'userId': 'C7F2C817-A813-420C-A942-EB45C6E5FF8D', 'realm': 'Fandango', 'displayName': 'Tesfa W', 'accountLink': None}"
