userId,review,sentiment,word_count,clean_review_stemmed,clean_review_lemmatized,clean_review_tokenized,review_lemmatized,review_stemmed,review_tokenized
8A06AC36-221D-426F-A117-45BEAD96C09E,greatest adaptation   ,0,5,"['greatest', 'adapt']","['great', 'adaptation']","['greatest', 'adaptation']","['great', 'adaptation']","['greatest', 'adapt']","['greatest', 'adaptation']"
978202971,i do not know what to feel about this movie  i was waiting to see it since it was announced that it was going out  i saw the trailer and the emotion was great but at the moment of seeing it the feeling was different  i felt that it was not what i expected  i will not deny that the effects and the music were incredible  but i do not know why but the plot did not convince me  i felt that i had seen another movie and not the lion king  it would have been nice if this movie would have looked a little closer to the original  i think that i would have enjoyed it more  i can say that i liked it but i did not enjoy it at all ,0,143,"['know', 'feel', 'movi', 'wait', 'announc', 'go', 'saw', 'trailer', 'emot', 'great', 'moment', 'see', 'feel', 'differ', 'felt', 'expect', 'deni', 'effect', 'music', 'incred', 'know', 'plot', 'convinc', 'felt', 'seen', 'movi', 'lion', 'king', 'nice', 'movi', 'look', 'littl', 'closer', 'origin', 'think', 'enjoy', 'like', 'enjoy']","['know', 'feel', 'movie', 'wait', 'announce', 'go', 'see', 'trailer', 'emotion', 'great', 'moment', 'see', 'feeling', 'different', 'feel', 'expect', 'deny', 'effect', 'music', 'incredible', 'know', 'plot', 'convince', 'feel', 'see', 'movie', 'lion', 'king', 'nice', 'movie', 'look', 'little', 'close', 'original', 'think', 'enjoy', 'like', 'enjoy']","['know', 'feel', 'movie', 'waiting', 'announced', 'going', 'saw', 'trailer', 'emotion', 'great', 'moment', 'seeing', 'feeling', 'different', 'felt', 'expected', 'deny', 'effects', 'music', 'incredible', 'know', 'plot', 'convince', 'felt', 'seen', 'movie', 'lion', 'king', 'nice', 'movie', 'looked', 'little', 'closer', 'original', 'think', 'enjoyed', 'liked', 'enjoy']","['i', 'do', 'not', 'know', 'what', 'to', 'feel', 'about', 'this', 'movie', 'i', 'be', 'wait', 'to', 'see', '-PRON-', 'since', '-PRON-', 'be', 'announce', 'that', '-PRON-', 'be', 'go', 'out', 'i', 'see', 'the', 'trailer', 'and', 'the', 'emotion', 'be', 'great', 'but', 'at', 'the', 'moment', 'of', 'see', '-PRON-', 'the', 'feeling', 'be', 'different', 'i', 'feel', 'that', '-PRON-', 'be', 'not', 'what', 'i', 'expect', 'i', 'will', 'not', 'deny', 'that', 'the', 'effect', 'and', 'the', 'music', 'be', 'incredible', 'but', 'i', 'do', 'not', 'know', 'why', 'but', 'the', 'plot', 'do', 'not', 'convince', '-PRON-', 'i', 'feel', 'that', 'i', 'have', 'see', 'another', 'movie', 'and', 'not', 'the', 'lion', 'king', '-PRON-', 'would', 'have', 'be', 'nice', 'if', 'this', 'movie', 'would', 'have', 'look', 'a', 'little', 'close', 'to', 'the', 'original', 'i', 'think', 'that', 'i', 'would', 'have', 'enjoy', '-PRON-', 'more', 'i', 'can', 'say', 'that', 'i', 'like', '-PRON-', 'but', 'i', 'do', 'not', 'enjoy', '-PRON-', 'at', 'all']","['i', 'do', 'not', 'know', 'what', 'to', 'feel', 'about', 'this', 'movi', 'i', 'was', 'wait', 'to', 'see', 'it', 'sinc', 'it', 'was', 'announc', 'that', 'it', 'was', 'go', 'out', 'i', 'saw', 'the', 'trailer', 'and', 'the', 'emot', 'was', 'great', 'but', 'at', 'the', 'moment', 'of', 'see', 'it', 'the', 'feel', 'was', 'differ', 'i', 'felt', 'that', 'it', 'was', 'not', 'what', 'i', 'expect', 'i', 'will', 'not', 'deni', 'that', 'the', 'effect', 'and', 'the', 'music', 'were', 'incred', 'but', 'i', 'do', 'not', 'know', 'whi', 'but', 'the', 'plot', 'did', 'not', 'convinc', 'me', 'i', 'felt', 'that', 'i', 'had', 'seen', 'anoth', 'movi', 'and', 'not', 'the', 'lion', 'king', 'it', 'would', 'have', 'been', 'nice', 'if', 'this', 'movi', 'would', 'have', 'look', 'a', 'littl', 'closer', 'to', 'the', 'origin', 'i', 'think', 'that', 'i', 'would', 'have', 'enjoy', 'it', 'more', 'i', 'can', 'say', 'that', 'i', 'like', 'it', 'but', 'i', 'did', 'not', 'enjoy', 'it', 'at', 'all']","['i', 'do', 'not', 'know', 'what', 'to', 'feel', 'about', 'this', 'movie', 'i', 'was', 'waiting', 'to', 'see', 'it', 'since', 'it', 'was', 'announced', 'that', 'it', 'was', 'going', 'out', 'i', 'saw', 'the', 'trailer', 'and', 'the', 'emotion', 'was', 'great', 'but', 'at', 'the', 'moment', 'of', 'seeing', 'it', 'the', 'feeling', 'was', 'different', 'i', 'felt', 'that', 'it', 'was', 'not', 'what', 'i', 'expected', 'i', 'will', 'not', 'deny', 'that', 'the', 'effects', 'and', 'the', 'music', 'were', 'incredible', 'but', 'i', 'do', 'not', 'know', 'why', 'but', 'the', 'plot', 'did', 'not', 'convince', 'me', 'i', 'felt', 'that', 'i', 'had', 'seen', 'another', 'movie', 'and', 'not', 'the', 'lion', 'king', 'it', 'would', 'have', 'been', 'nice', 'if', 'this', 'movie', 'would', 'have', 'looked', 'a', 'little', 'closer', 'to', 'the', 'original', 'i', 'think', 'that', 'i', 'would', 'have', 'enjoyed', 'it', 'more', 'i', 'can', 'say', 'that', 'i', 'liked', 'it', 'but', 'i', 'did', 'not', 'enjoy', 'it', 'at', 'all']"
7af5a466-5e13-4dea-84e6-3d28403f02d2,i really liked this remake of the disney classic   i did not like how the movie changed certain iconic aspects of the original  overall though  the movie was basically the exact same as the original and also includes a few extra scenes that help to tell the story   i would definitely go see this before it leaves theaters ,0,65,"['like', 'remak', 'disney', 'classic', 'like', 'movi', 'chang', 'certain', 'icon', 'aspect', 'origin', 'overal', 'movi', 'basic', 'exact', 'origin', 'includ', 'extra', 'scene', 'help', 'tell', 'stori', 'definit', 'leav', 'theater']","['like', 'remake', 'disney', 'classic', 'like', 'movie', 'change', 'certain', 'iconic', 'aspect', 'original', 'overall', 'movie', 'basically', 'exact', 'original', 'include', 'extra', 'scene', 'help', 'tell', 'story', 'definitely', 'leave', 'theater']","['liked', 'remake', 'disney', 'classic', 'like', 'movie', 'changed', 'certain', 'iconic', 'aspects', 'original', 'overall', 'movie', 'basically', 'exact', 'original', 'includes', 'extra', 'scenes', 'help', 'tell', 'story', 'definitely', 'leaves', 'theaters']","['i', 'really', 'like', 'this', 'remake', 'of', 'the', 'disney', 'classic', 'i', 'do', 'not', 'like', 'how', 'the', 'movie', 'change', 'certain', 'iconic', 'aspect', 'of', 'the', 'original', 'overall', 'though', 'the', 'movie', 'be', 'basically', 'the', 'exact', 'same', 'as', 'the', 'original', 'and', 'also', 'include', 'a', 'few', 'extra', 'scene', 'that', 'help', 'to', 'tell', 'the', 'story', 'i', 'would', 'definitely', 'go', 'see', 'this', 'before', '-PRON-', 'leave', 'theater']","['i', 'realli', 'like', 'this', 'remak', 'of', 'the', 'disney', 'classic', 'i', 'did', 'not', 'like', 'how', 'the', 'movi', 'chang', 'certain', 'icon', 'aspect', 'of', 'the', 'origin', 'overal', 'though', 'the', 'movi', 'was', 'basic', 'the', 'exact', 'same', 'as', 'the', 'origin', 'and', 'also', 'includ', 'a', 'few', 'extra', 'scene', 'that', 'help', 'to', 'tell', 'the', 'stori', 'i', 'would', 'definit', 'go', 'see', 'this', 'befor', 'it', 'leav', 'theater']","['i', 'really', 'liked', 'this', 'remake', 'of', 'the', 'disney', 'classic', 'i', 'did', 'not', 'like', 'how', 'the', 'movie', 'changed', 'certain', 'iconic', 'aspects', 'of', 'the', 'original', 'overall', 'though', 'the', 'movie', 'was', 'basically', 'the', 'exact', 'same', 'as', 'the', 'original', 'and', 'also', 'includes', 'a', 'few', 'extra', 'scenes', 'that', 'help', 'to', 'tell', 'the', 'story', 'i', 'would', 'definitely', 'go', 'see', 'this', 'before', 'it', 'leaves', 'theaters']"
3cca24e6-e906-4d4e-bff5-641f546314c9,great performances and altogether recreation,0,5,"['great', 'perform', 'altogeth', 'recreat']","['great', 'performance', 'altogether', 'recreation']","['great', 'performances', 'altogether', 'recreation']","['great', 'performance', 'and', 'altogether', 'recreation']","['great', 'perform', 'and', 'altogeth', 'recreat']","['great', 'performances', 'and', 'altogether', 'recreation']"
C1CEC4B4-575E-4030-B4C8-B77CECFF19D3,great movie for the kids ,0,6,"['great', 'movi', 'kid']","['great', 'movie', 'kid']","['great', 'movie', 'kids']","['great', 'movie', 'for', 'the', 'kid']","['great', 'movi', 'for', 'the', 'kid']","['great', 'movie', 'for', 'the', 'kids']"
091629A5-E372-4164-BDC3-16BEB6D1CF2F,fulfilled my nostalgia,0,3,"['fulfil', 'nostalgia']","['fulfil', 'nostalgia']","['fulfilled', 'nostalgia']","['fulfil', '-PRON-', 'nostalgia']","['fulfil', 'my', 'nostalgia']","['fulfilled', 'my', 'nostalgia']"
9D7FC189-CD94-404D-9F2C-F1A42FF4AF41,hated that it was different that original,1,7,"['hate', 'differ', 'origin']","['hate', 'different', 'original']","['hated', 'different', 'original']","['hate', 'that', '-PRON-', 'be', 'different', 'that', 'original']","['hate', 'that', 'it', 'was', 'differ', 'that', 'origin']","['hated', 'that', 'it', 'was', 'different', 'that', 'original']"
0EC70ECD-F63E-4ACD-ABF7-C3D983B56AA6,loved the special affects,0,4,"['love', 'special', 'affect']","['love', 'special', 'affect']","['loved', 'special', 'affects']","['love', 'the', 'special', 'affect']","['love', 'the', 'special', 'affect']","['loved', 'the', 'special', 'affects']"
C7AA7076-7B30-4882-859E-9BBCF727D49D,not much humor  not even close to as good as the original  i had high hopes after watching the jungle book remake by this director  just seemed uninspired  it had pretty good cgi however ,1,39,"['humor', 'close', 'good', 'origin', 'high', 'hope', 'watch', 'jungl', 'book', 'remak', 'director', 'uninspir', 'pretti', 'good', 'cgi']","['humor', 'close', 'good', 'original', 'high', 'hope', 'watch', 'jungle', 'book', 'remake', 'director', 'uninspired', 'pretty', 'good', 'cgi']","['humor', 'close', 'good', 'original', 'high', 'hopes', 'watching', 'jungle', 'book', 'remake', 'director', 'uninspired', 'pretty', 'good', 'cgi']","['not', 'much', 'humor', 'not', 'even', 'close', 'to', 'as', 'good', 'as', 'the', 'original', 'i', 'have', 'high', 'hope', 'after', 'watch', 'the', 'jungle', 'book', 'remake', 'by', 'this', 'director', 'just', 'seem', 'uninspired', '-PRON-', 'have', 'pretty', 'good', 'cgi', 'however']","['not', 'much', 'humor', 'not', 'even', 'close', 'to', 'as', 'good', 'as', 'the', 'origin', 'i', 'had', 'high', 'hope', 'after', 'watch', 'the', 'jungl', 'book', 'remak', 'by', 'this', 'director', 'just', 'seem', 'uninspir', 'it', 'had', 'pretti', 'good', 'cgi', 'howev']","['not', 'much', 'humor', 'not', 'even', 'close', 'to', 'as', 'good', 'as', 'the', 'original', 'i', 'had', 'high', 'hopes', 'after', 'watching', 'the', 'jungle', 'book', 'remake', 'by', 'this', 'director', 'just', 'seemed', 'uninspired', 'it', 'had', 'pretty', 'good', 'cgi', 'however']"
93717EC0-2BBB-4D7E-B379-1317E137BA80,it was amazing  best disney remake ,0,8,"['amaz', 'best', 'disney', 'remak']","['amazing', 'good', 'disney', 'remake']","['amazing', 'best', 'disney', 'remake']","['-PRON-', 'be', 'amazing', 'good', 'disney', 'remake']","['it', 'was', 'amaz', 'best', 'disney', 'remak']","['it', 'was', 'amazing', 'best', 'disney', 'remake']"
D641A434-A130-484A-BEC8-FD95FFE6CA62,great movie just like the original,0,6,"['great', 'movi', 'like', 'origin']","['great', 'movie', 'like', 'original']","['great', 'movie', 'like', 'original']","['great', 'movie', 'just', 'like', 'the', 'original']","['great', 'movi', 'just', 'like', 'the', 'origin']","['great', 'movie', 'just', 'like', 'the', 'original']"
D47EE08C-77C9-46D5-94E9-7B5E765FFA6E,of all the new disney remakes  this was by far my favorite one ,0,15,"['new', 'disney', 'remak', 'far', 'favorit']","['new', 'disney', 'remake', 'far', 'favorite']","['new', 'disney', 'remakes', 'far', 'favorite']","['of', 'all', 'the', 'new', 'disney', 'remake', 'this', 'be', 'by', 'far', '-PRON-', 'favorite', 'one']","['of', 'all', 'the', 'new', 'disney', 'remak', 'this', 'was', 'by', 'far', 'my', 'favorit', 'one']","['of', 'all', 'the', 'new', 'disney', 'remakes', 'this', 'was', 'by', 'far', 'my', 'favorite', 'one']"
A70EC39F-D8BB-4249-9635-4AF4DAAC0C52,it was fine  basically a shot for shot remake of the original without the fun and emotion  this will not be replacing the animated version in our viewing list ,1,32,"['fine', 'basic', 'shot', 'shot', 'remak', 'origin', 'fun', 'emot', 'replac', 'anim', 'version', 'view', 'list']","['fine', 'basically', 'shot', 'shot', 'remake', 'original', 'fun', 'emotion', 'replace', 'animate', 'version', 'viewing', 'list']","['fine', 'basically', 'shot', 'shot', 'remake', 'original', 'fun', 'emotion', 'replacing', 'animated', 'version', 'viewing', 'list']","['-PRON-', 'be', 'fine', 'basically', 'a', 'shot', 'for', 'shot', 'remake', 'of', 'the', 'original', 'without', 'the', 'fun', 'and', 'emotion', 'this', 'will', 'not', 'be', 'replace', 'the', 'animate', 'version', 'in', '-PRON-', 'viewing', 'list']","['it', 'was', 'fine', 'basic', 'a', 'shot', 'for', 'shot', 'remak', 'of', 'the', 'origin', 'without', 'the', 'fun', 'and', 'emot', 'this', 'will', 'not', 'be', 'replac', 'the', 'anim', 'version', 'in', 'our', 'view', 'list']","['it', 'was', 'fine', 'basically', 'a', 'shot', 'for', 'shot', 'remake', 'of', 'the', 'original', 'without', 'the', 'fun', 'and', 'emotion', 'this', 'will', 'not', 'be', 'replacing', 'the', 'animated', 'version', 'in', 'our', 'viewing', 'list']"
926F9383-7F00-48A3-9837-8E442259B715,go and see it  it is worth it,0,9,['worth'],['worth'],['worth'],"['go', 'and', 'see', '-PRON-', '-PRON-', 'be', 'worth', '-PRON-']","['go', 'and', 'see', 'it', 'it', 'is', 'worth', 'it']","['go', 'and', 'see', 'it', 'it', 'is', 'worth', 'it']"
260245382,this movie is the most uninspired cash grab i have ever seen in my life  it is sad to see such a gross waste of talent with the amazing visuals to the amazing voice actors i wish they did something original instead of the same useless boring formulaic garbage,1,50,"['movi', 'uninspir', 'cash', 'grab', 'seen', 'life', 'sad', 'gross', 'wast', 'talent', 'amaz', 'visual', 'amaz', 'voic', 'actor', 'wish', 'origin', 'instead', 'useless', 'bore', 'formula', 'garbag']","['movie', 'uninspired', 'cash', 'grab', 'see', 'life', 'sad', 'gross', 'waste', 'talent', 'amazing', 'visual', 'amazing', 'voice', 'actor', 'wish', 'original', 'instead', 'useless', 'bore', 'formulaic', 'garbage']","['movie', 'uninspired', 'cash', 'grab', 'seen', 'life', 'sad', 'gross', 'waste', 'talent', 'amazing', 'visuals', 'amazing', 'voice', 'actors', 'wish', 'original', 'instead', 'useless', 'boring', 'formulaic', 'garbage']","['this', 'movie', 'be', 'the', 'most', 'uninspired', 'cash', 'grab', 'i', 'have', 'ever', 'see', 'in', '-PRON-', 'life', '-PRON-', 'be', 'sad', 'to', 'see', 'such', 'a', 'gross', 'waste', 'of', 'talent', 'with', 'the', 'amazing', 'visual', 'to', 'the', 'amazing', 'voice', 'actor', 'i', 'wish', '-PRON-', 'do', 'something', 'original', 'instead', 'of', 'the', 'same', 'useless', 'bore', 'formulaic', 'garbage']","['this', 'movi', 'is', 'the', 'most', 'uninspir', 'cash', 'grab', 'i', 'have', 'ever', 'seen', 'in', 'my', 'life', 'it', 'is', 'sad', 'to', 'see', 'such', 'a', 'gross', 'wast', 'of', 'talent', 'with', 'the', 'amaz', 'visual', 'to', 'the', 'amaz', 'voic', 'actor', 'i', 'wish', 'they', 'did', 'someth', 'origin', 'instead', 'of', 'the', 'same', 'useless', 'bore', 'formula', 'garbag']","['this', 'movie', 'is', 'the', 'most', 'uninspired', 'cash', 'grab', 'i', 'have', 'ever', 'seen', 'in', 'my', 'life', 'it', 'is', 'sad', 'to', 'see', 'such', 'a', 'gross', 'waste', 'of', 'talent', 'with', 'the', 'amazing', 'visuals', 'to', 'the', 'amazing', 'voice', 'actors', 'i', 'wish', 'they', 'did', 'something', 'original', 'instead', 'of', 'the', 'same', 'useless', 'boring', 'formulaic', 'garbage']"
978202801,thought they did a great job  the family loved it  will definitely go see it again ,0,19,"['thought', 'great', 'job', 'famili', 'love', 'definit']","['think', 'great', 'job', 'family', 'love', 'definitely']","['thought', 'great', 'job', 'family', 'loved', 'definitely']","['think', '-PRON-', 'do', 'a', 'great', 'job', 'the', 'family', 'love', '-PRON-', 'will', 'definitely', 'go', 'see', '-PRON-', 'again']","['thought', 'they', 'did', 'a', 'great', 'job', 'the', 'famili', 'love', 'it', 'will', 'definit', 'go', 'see', 'it', 'again']","['thought', 'they', 'did', 'a', 'great', 'job', 'the', 'family', 'loved', 'it', 'will', 'definitely', 'go', 'see', 'it', 'again']"
CF62DA15-F66C-4321-8AA0-A4FE89E979C5,the movie was good  there is some songs missing  it did not give me the same energy as the original but again it was a good movie ,0,30,"['movi', 'good', 'song', 'miss', 'energi', 'origin', 'good', 'movi']","['movie', 'good', 'song', 'miss', 'energy', 'original', 'good', 'movie']","['movie', 'good', 'songs', 'missing', 'energy', 'original', 'good', 'movie']","['the', 'movie', 'be', 'good', 'there', 'be', 'some', 'song', 'miss', '-PRON-', 'do', 'not', 'give', '-PRON-', 'the', 'same', 'energy', 'as', 'the', 'original', 'but', 'again', '-PRON-', 'be', 'a', 'good', 'movie']","['the', 'movi', 'was', 'good', 'there', 'is', 'some', 'song', 'miss', 'it', 'did', 'not', 'give', 'me', 'the', 'same', 'energi', 'as', 'the', 'origin', 'but', 'again', 'it', 'was', 'a', 'good', 'movi']","['the', 'movie', 'was', 'good', 'there', 'is', 'some', 'songs', 'missing', 'it', 'did', 'not', 'give', 'me', 'the', 'same', 'energy', 'as', 'the', 'original', 'but', 'again', 'it', 'was', 'a', 'good', 'movie']"
4C5B2CD6-DF11-42DD-BB5B-88F5691C1BD8,the new lion king remake is phenomenal   i personally loved the new lion king  i actually like it just as much as the original if not more  i think jon favreau is a creative genius in his visionary take on projects  unfortunately disney got the lion king right the first time  which did not necessitate a remake  which is why     of the original had been untouched for the      version  however    i think favreaus brilliance will really come through if they get him to make a lion king    the original is impossible to beat  but the sequels and spinoffs are much less memorable for most fans  yet still provide an excellent foundation for someone like favreau to take it and really make it something special  just like he did with jungle book  jungle book had plenty of room for creative reimagining because it is not as widely memorable  which is where he could take liberties that he simply did not have with lion king  i honestly think that the remake we got is by far the best possible job any director could have done with the scope of the task at hand  excellent work and it deserves every dollar and accolade that it is earning as we speak   two thumbs way up    ,0,247,"['new', 'lion', 'king', 'remak', 'phenomen', 'person', 'love', 'new', 'lion', 'king', 'actual', 'like', 'origin', 'think', 'jon', 'favreau', 'creativ', 'genius', 'visionari', 'project', 'unfortun', 'disney', 'got', 'lion', 'king', 'right', 'time', 'necessit', 'remak', 'origin', 'untouch', 'version', 'think', 'favreaus', 'brillianc', 'come', 'lion', 'king', 'origin', 'imposs', 'beat', 'sequel', 'spinoff', 'memor', 'fan', 'provid', 'excel', 'foundat', 'like', 'favreau', 'special', 'like', 'jungl', 'book', 'jungl', 'book', 'plenti', 'room', 'creativ', 'reimagin', 'wide', 'memor', 'liberti', 'simpli', 'lion', 'king', 'honest', 'think', 'remak', 'got', 'far', 'best', 'possibl', 'job', 'director', 'scope', 'task', 'hand', 'excel', 'work', 'deserv', 'dollar', 'accolad', 'earn', 'speak', 'thumb', 'way']","['new', 'lion', 'king', 'remake', 'phenomenal', 'personally', 'love', 'new', 'lion', 'king', 'actually', 'like', 'original', 'think', 'jon', 'favreau', 'creative', 'genius', 'visionary', 'project', 'unfortunately', 'disney', 'get', 'lion', 'king', 'right', 'time', 'necessitate', 'remake', 'original', 'untouched', 'version', 'think', 'favreaus', 'brilliance', 'come', 'lion', 'king', 'original', 'impossible', 'beat', 'sequel', 'spinoff', 'memorable', 'fan', 'provide', 'excellent', 'foundation', 'like', 'favreau', 'special', 'like', 'jungle', 'book', 'jungle', 'book', 'plenty', 'room', 'creative', 'reimagining', 'widely', 'memorable', 'liberty', 'simply', 'lion', 'king', 'honestly', 'think', 'remake', 'get', 'far', 'good', 'possible', 'job', 'director', 'scope', 'task', 'hand', 'excellent', 'work', 'deserve', 'dollar', 'accolade', 'earn', 'speak', 'thumb', 'way']","['new', 'lion', 'king', 'remake', 'phenomenal', 'personally', 'loved', 'new', 'lion', 'king', 'actually', 'like', 'original', 'think', 'jon', 'favreau', 'creative', 'genius', 'visionary', 'projects', 'unfortunately', 'disney', 'got', 'lion', 'king', 'right', 'time', 'necessitate', 'remake', 'original', 'untouched', 'version', 'think', 'favreaus', 'brilliance', 'come', 'lion', 'king', 'original', 'impossible', 'beat', 'sequels', 'spinoffs', 'memorable', 'fans', 'provide', 'excellent', 'foundation', 'like', 'favreau', 'special', 'like', 'jungle', 'book', 'jungle', 'book', 'plenty', 'room', 'creative', 'reimagining', 'widely', 'memorable', 'liberties', 'simply', 'lion', 'king', 'honestly', 'think', 'remake', 'got', 'far', 'best', 'possible', 'job', 'director', 'scope', 'task', 'hand', 'excellent', 'work', 'deserves', 'dollar', 'accolade', 'earning', 'speak', 'thumbs', 'way']","['the', 'new', 'lion', 'king', 'remake', 'be', 'phenomenal', 'i', 'personally', 'love', 'the', 'new', 'lion', 'king', 'i', 'actually', 'like', '-PRON-', 'just', 'as', 'much', 'as', 'the', 'original', 'if', 'not', 'more', 'i', 'think', 'jon', 'favreau', 'be', 'a', 'creative', 'genius', 'in', '-PRON-', 'visionary', 'take', 'on', 'project', 'unfortunately', 'disney', 'get', 'the', 'lion', 'king', 'right', 'the', 'first', 'time', 'which', 'do', 'not', 'necessitate', 'a', 'remake', 'which', 'be', 'why', 'of', 'the', 'original', 'have', 'be', 'untouched', 'for', 'the', 'version', 'however', 'i', 'think', 'favreaus', 'brilliance', 'will', 'really', 'come', 'through', 'if', '-PRON-', 'get', '-PRON-', 'to', 'make', 'a', 'lion', 'king', 'the', 'original', 'be', 'impossible', 'to', 'beat', 'but', 'the', 'sequel', 'and', 'spinoff', 'be', 'much', 'less', 'memorable', 'for', 'most', 'fan', 'yet', 'still', 'provide', 'an', 'excellent', 'foundation', 'for', 'someone', 'like', 'favreau', 'to', 'take', '-PRON-', 'and', 'really', 'make', '-PRON-', 'something', 'special', 'just', 'like', '-PRON-', 'do', 'with', 'jungle', 'book', 'jungle', 'book', 'have', 'plenty', 'of', 'room', 'for', 'creative', 'reimagining', 'because', '-PRON-', 'be', 'not', 'as', 'widely', 'memorable', 'which', 'be', 'where', '-PRON-', 'could', 'take', 'liberty', 'that', '-PRON-', 'simply', 'do', 'not', 'have', 'with', 'lion', 'king', 'i', 'honestly', 'think', 'that', 'the', 'remake', '-PRON-', 'get', 'be', 'by', 'far', 'the', 'good', 'possible', 'job', 'any', 'director', 'could', 'have', 'do', 'with', 'the', 'scope', 'of', 'the', 'task', 'at', 'hand', 'excellent', 'work', 'and', '-PRON-', 'deserve', 'every', 'dollar', 'and', 'accolade', 'that', '-PRON-', 'be', 'earn', 'as', '-PRON-', 'speak', 'two', 'thumb', 'way', 'up']","['the', 'new', 'lion', 'king', 'remak', 'is', 'phenomen', 'i', 'person', 'love', 'the', 'new', 'lion', 'king', 'i', 'actual', 'like', 'it', 'just', 'as', 'much', 'as', 'the', 'origin', 'if', 'not', 'more', 'i', 'think', 'jon', 'favreau', 'is', 'a', 'creativ', 'genius', 'in', 'his', 'visionari', 'take', 'on', 'project', 'unfortun', 'disney', 'got', 'the', 'lion', 'king', 'right', 'the', 'first', 'time', 'which', 'did', 'not', 'necessit', 'a', 'remak', 'which', 'is', 'whi', 'of', 'the', 'origin', 'had', 'been', 'untouch', 'for', 'the', 'version', 'howev', 'i', 'think', 'favreaus', 'brillianc', 'will', 'realli', 'come', 'through', 'if', 'they', 'get', 'him', 'to', 'make', 'a', 'lion', 'king', 'the', 'origin', 'is', 'imposs', 'to', 'beat', 'but', 'the', 'sequel', 'and', 'spinoff', 'are', 'much', 'less', 'memor', 'for', 'most', 'fan', 'yet', 'still', 'provid', 'an', 'excel', 'foundat', 'for', 'someon', 'like', 'favreau', 'to', 'take', 'it', 'and', 'realli', 'make', 'it', 'someth', 'special', 'just', 'like', 'he', 'did', 'with', 'jungl', 'book', 'jungl', 'book', 'had', 'plenti', 'of', 'room', 'for', 'creativ', 'reimagin', 'becaus', 'it', 'is', 'not', 'as', 'wide', 'memor', 'which', 'is', 'where', 'he', 'could', 'take', 'liberti', 'that', 'he', 'simpli', 'did', 'not', 'have', 'with', 'lion', 'king', 'i', 'honest', 'think', 'that', 'the', 'remak', 'we', 'got', 'is', 'by', 'far', 'the', 'best', 'possibl', 'job', 'ani', 'director', 'could', 'have', 'done', 'with', 'the', 'scope', 'of', 'the', 'task', 'at', 'hand', 'excel', 'work', 'and', 'it', 'deserv', 'everi', 'dollar', 'and', 'accolad', 'that', 'it', 'is', 'earn', 'as', 'we', 'speak', 'two', 'thumb', 'way', 'up']","['the', 'new', 'lion', 'king', 'remake', 'is', 'phenomenal', 'i', 'personally', 'loved', 'the', 'new', 'lion', 'king', 'i', 'actually', 'like', 'it', 'just', 'as', 'much', 'as', 'the', 'original', 'if', 'not', 'more', 'i', 'think', 'jon', 'favreau', 'is', 'a', 'creative', 'genius', 'in', 'his', 'visionary', 'take', 'on', 'projects', 'unfortunately', 'disney', 'got', 'the', 'lion', 'king', 'right', 'the', 'first', 'time', 'which', 'did', 'not', 'necessitate', 'a', 'remake', 'which', 'is', 'why', 'of', 'the', 'original', 'had', 'been', 'untouched', 'for', 'the', 'version', 'however', 'i', 'think', 'favreaus', 'brilliance', 'will', 'really', 'come', 'through', 'if', 'they', 'get', 'him', 'to', 'make', 'a', 'lion', 'king', 'the', 'original', 'is', 'impossible', 'to', 'beat', 'but', 'the', 'sequels', 'and', 'spinoffs', 'are', 'much', 'less', 'memorable', 'for', 'most', 'fans', 'yet', 'still', 'provide', 'an', 'excellent', 'foundation', 'for', 'someone', 'like', 'favreau', 'to', 'take', 'it', 'and', 'really', 'make', 'it', 'something', 'special', 'just', 'like', 'he', 'did', 'with', 'jungle', 'book', 'jungle', 'book', 'had', 'plenty', 'of', 'room', 'for', 'creative', 'reimagining', 'because', 'it', 'is', 'not', 'as', 'widely', 'memorable', 'which', 'is', 'where', 'he', 'could', 'take', 'liberties', 'that', 'he', 'simply', 'did', 'not', 'have', 'with', 'lion', 'king', 'i', 'honestly', 'think', 'that', 'the', 'remake', 'we', 'got', 'is', 'by', 'far', 'the', 'best', 'possible', 'job', 'any', 'director', 'could', 'have', 'done', 'with', 'the', 'scope', 'of', 'the', 'task', 'at', 'hand', 'excellent', 'work', 'and', 'it', 'deserves', 'every', 'dollar', 'and', 'accolade', 'that', 'it', 'is', 'earning', 'as', 'we', 'speak', 'two', 'thumbs', 'way', 'up']"
986F0DB3-9CE0-4E42-8AA3-7F8542C9561C,fantastic film   better then the original  loved it     must see     ,0,22,"['fantast', 'film', 'better', 'origin', 'love']","['fantastic', 'film', 'better', 'original', 'love']","['fantastic', 'film', 'better', 'original', 'loved']","['fantastic', 'film', 'better', 'then', 'the', 'original', 'love', '-PRON-', 'must', 'see']","['fantast', 'film', 'better', 'then', 'the', 'origin', 'love', 'it', 'must', 'see']","['fantastic', 'film', 'better', 'then', 'the', 'original', 'loved', 'it', 'must', 'see']"
6E99C32B-BD61-4A39-B341-1E524A2BFBCD,loved it  a little long,0,6,"['love', 'littl', 'long']","['love', 'little', 'long']","['loved', 'little', 'long']","['love', '-PRON-', 'a', 'little', 'long']","['love', 'it', 'a', 'littl', 'long']","['loved', 'it', 'a', 'little', 'long']"
