Merchant_ID,Fraudster
33631,0
114265,0
355187,0
352983,0
207148,0
186833,0
52809,0
338956,0
59445,0
32194,0
96557,0
9739,0
217816,0
106057,0
285303,0
247920,0
49159,0
78072,0
361214,0
360732,0
150253,0
292393,0
388355,0
270193,0
14782,0
31506,0
350643,0
360292,0
189669,0
303263,0
119655,0
205704,0
309287,0
128803,0
82243,0
385075,0
374270,0
131131,0
104154,0
67695,0
82472,0
229396,0
38598,0
58297,0
40020,0
156428,0
108062,0
101056,0
353148,0
206380,0
82593,0
162195,0
64648,0
297007,0
336958,0
309816,0
320968,0
79494,0
88214,0
373445,0
179990,0
74309,0
163187,0
74537,0
374512,0
304847,0
55891,0
185285,0
246945,0
349376,0
193775,0
47500,0
319067,0
301046,0
144721,0
245361,0
133199,0
379840,0
142099,0
187559,0
115274,0
230218,0
64046,0
398423,0
295856,0
361398,0
300201,0
69415,0
231455,0
129123,0
267341,0
334031,0
361932,0
335913,0
229325,0
43735,0
174346,0
249619,0
300372,0
107946,0
301029,0
342773,0
369684,0
183177,0
299538,0
224061,0
61176,0
44525,0
287172,0
260916,0
363088,0
137924,0
114908,0
194125,0
364482,0
172169,0
4288,0
385133,0
83793,0
99050,0
269933,0
96507,0
104385,0
81292,0
196424,0
234108,0
174553,0
215025,0
221402,0
55525,0
332493,0
218291,0
18350,0
363324,0
22011,0
305406,0
374443,0
120560,0
134986,0
78361,0
295677,0
330186,0
362639,0
373525,0
242604,0
19879,0
10526,0
291451,0
398218,0
58441,0
213310,0
394290,0
23265,0
42130,0
212797,0
387208,0
99733,0
24369,0
158061,0
79843,0
298010,0
97317,0
21706,0
114582,0
297288,0
252859,0
362139,0
21860,0
165442,0
320603,0
270551,0
59568,0
392233,0
350703,0
355105,0
314248,0
20084,0
102713,0
385198,0
73747,0
222031,0
150134,0
113606,0
175097,0
250975,0
328733,0
152453,0
217024,0
144863,0
231185,0
322331,0
356568,0
1292,0
146487,0
36954,0
239196,0
307306,0
274546,0
175442,0
190894,0
91092,0
102772,0
176645,0
370614,0
385872,0
296997,0
360567,0
6754,0
366895,0
171187,0
133531,0
283191,0
44256,0
90912,0
262919,0
14795,0
250319,0
66189,0
70832,0
201130,0
148634,0
99009,0
20282,0
101309,0
228641,0
35346,0
191115,0
204026,0
48335,0
239122,0
62918,0
89209,0
335434,0
184030,0
275637,0
278059,0
134718,0
317825,0
191202,0
60366,0
43620,0
69314,0
301145,0
224952,0
76469,0
397687,0
204698,0
244604,0
215438,0
108571,0
226000,0
364617,0
390899,0
246367,0
282889,0
163883,0
10985,0
170807,0
314052,0
377054,0
116063,0
248293,0
176830,0
356121,0
269624,0
322657,0
158964,0
1676,0
263180,0
388554,0
1084,0
397118,0
286331,0
148853,0
209845,0
119119,0
216082,0
45673,0
136490,0
91338,0
288334,0
280932,0
101591,0
229402,0
330817,0
341219,0
44185,0
148284,0
317506,0
211127,0
394099,0
154203,0
368149,0
377574,0
199862,0
104443,0
222750,0
258640,0
5709,0
185175,0
378078,0
390706,0
384217,0
115806,0
399645,0
179539,0
72202,0
91047,0
261362,0
314382,0
387935,0
264945,0
166276,0
234432,0
138593,0
273828,0
348728,0
40997,0
161111,0
106956,0
338848,0
390330,0
173808,0
336977,0
343186,0
122628,0
133514,0
74813,0
123772,0
39518,0
286725,0
103066,0
109408,0
262622,0
14996,0
311378,0
11983,0
303001,0
102237,0
391023,0
65369,0
294549,0
335917,0
139862,0
71295,0
247320,0
149477,0
239328,0
151409,0
280242,0
143863,0
35392,0
143755,0
14275,0
139627,0
245746,0
338764,0
294735,0
35144,0
282155,0
71285,0
353286,0
323257,0
326299,0
114263,0
312231,0
298794,0
279624,0
137735,0
164093,0
296337,0
362090,0
252818,0
40510,0
342758,0
55950,0
380276,0
271364,0
325406,0
261979,0
195707,0
147787,0
84026,0
126291,0
338289,0
149038,0
299562,0
318575,0
180575,0
28187,0
178876,0
182747,0
101789,0
123389,0
210584,0
194677,0
227641,0
14673,0
90122,0
325740,0
886,0
262917,0
327029,0
158517,0
56521,0
212382,0
102632,0
216965,0
340172,0
309274,0
358818,0
267707,0
219268,0
320175,0
176910,0
92941,0
163576,0
182908,0
6771,0
175057,0
55091,0
169438,0
216128,0
147735,0
196433,0
19599,0
331920,0
347826,0
7423,0
157267,0
96334,0
155566,0
23555,0
286097,0
111343,0
55530,0
109192,0
273959,0
398934,0
125443,0
119401,0
238241,0
336470,0
322544,0
271740,0
53014,0
47098,0
212097,0
380759,0
240921,0
14021,0
214979,0
271705,0
262415,0
316667,0
124040,0
173393,0
304957,0
102030,0
61891,0
258473,0
277555,0
29943,0
209903,0
130214,0
91119,0
238433,0
343993,0
290598,0
102451,0
268194,0
254823,0
147718,0
203282,0
351377,0
202986,0
287477,0
236782,0
374831,0
313518,0
143138,0
336924,0
77650,0
332310,0
26340,0
209344,0
382744,0
323464,0
179171,0
349524,0
248380,0
19715,0
119822,0
392952,0
189872,0
289443,0
212506,0
300906,0
356607,0
232676,0
68026,0
75735,0
16878,0
25977,0
355230,0
134140,0
352431,0
51602,0
126835,0
121666,0
184328,0
338631,0
40528,0
325877,0
347048,0
385804,0
120170,0
398206,0
23575,0
152828,0
323154,0
70020,0
163892,0
255180,0
388124,0
279661,0
86022,0
270012,0
287799,0
234491,0
263105,0
112363,0
109234,0
328122,0
53229,0
331475,0
263361,0
17711,0
45435,0
64517,0
66739,0
38776,0
75397,0
225810,0
42818,0
187385,0
55361,0
285336,0
394494,0
382620,0
299598,0
198957,0
80785,0
307375,0
3016,0
268658,0
251146,0
359644,0
260793,0
353273,0
252456,0
355335,0
111640,0
209109,0
164115,0
326876,0
152134,0
57,0
384227,0
9121,0
190666,0
378596,0
157759,0
239041,0
194427,0
159122,0
15207,0
69362,0
173657,0
180801,0
46104,0
126665,0
140356,0
14394,0
240592,0
334029,0
20900,0
216620,0
236531,0
214101,0
62713,0
294542,0
343879,0
161776,0
100773,0
70919,0
5749,0
285390,0
121678,0
14202,0
194882,0
153065,0
173759,0
174365,0
215497,0
22078,0
73062,0
148054,0
283151,0
291235,0
367229,0
201175,0
57173,0
369217,0
99658,0
200994,0
339765,0
169512,0
51649,0
31793,0
356791,0
193160,0
191967,0
77694,0
386930,0
347347,0
230468,0
307264,0
65222,0
29061,0
100599,0
20065,0
88839,0
148792,0
85899,0
264978,0
189855,0
335208,0
147150,0
283919,0
132765,0
244381,0
77514,0
297173,0
358644,0
208708,0
233729,0
342321,0
90282,0
88751,0
235867,0
305474,0
252473,0
290748,0
280698,0
241708,0
9181,0
221129,0
17380,0
334133,0
139310,0
52517,0
137048,0
296186,0
336042,0
306276,0
345850,0
19728,0
137007,0
361852,0
166248,0
101900,0
342065,0
251554,0
91024,0
60282,0
318806,0
115510,0
69524,0
68602,0
273053,0
136550,0
315512,0
286844,0
77708,0
300629,0
75576,0
12799,0
281014,0
239801,0
189859,0
90101,0
157984,0
246683,0
56890,0
262125,0
2077,0
92013,0
291708,0
283733,0
119133,0
380302,0
31819,0
303724,0
143316,0
99543,0
112524,0
105738,0
287286,0
273462,0
152090,0
92247,0
209169,0
311262,0
139625,0
150275,0
279396,0
215842,0
318856,0
26285,0
5125,0
370289,0
213436,0
38441,0
40616,0
177938,0
155411,0
277445,0
42356,0
356154,0
60290,0
139683,0
343866,0
131864,0
356958,0
220002,0
379902,0
287935,0
87382,0
150309,0
7591,0
389985,0
353293,0
92931,0
175953,0
321680,0
173813,0
115348,0
326469,0
382778,0
399174,0
180986,0
34760,0
32618,0
10697,0
97265,0
290715,0
183466,0
342857,0
323994,0
211660,0
132128,0
144634,0
386712,0
197362,0
212049,0
61179,0
10294,0
296560,0
178629,0
120592,0
350694,0
137644,0
5700,0
384747,0
117643,0
145703,0
119969,0
155083,0
389635,0
39784,0
96750,0
135103,0
210783,0
81639,0
338997,0
96584,0
18911,0
375388,0
320472,0
1598,0
146201,0
203998,0
217964,0
129502,0
186893,0
38670,0
289049,0
328743,0
93413,0
60616,0
92666,0
375270,0
111895,0
394244,0
279470,0
313407,0
270337,0
334596,0
130217,0
393126,0
367747,0
310586,0
247637,0
281805,0
293234,0
307599,0
155794,0
122706,0
204687,0
163306,0
248571,0
115535,0
199579,0
263629,0
8700,0
360677,0
202229,0
286630,0
331703,0
203407,0
182076,0
29968,0
190985,0
333267,0
8878,0
254445,0
72706,0
336915,0
178595,0
123049,0
329941,0
154546,0
333135,0
87911,0
12847,0
108693,0
176071,0
74723,0
209724,0
305471,0
121486,0
197625,0
317056,0
857,0
68094,0
394598,0
199146,0
358965,0
38892,0
270286,0
6270,0
6149,0
372695,0
54598,0
339470,0
340118,0
20162,0
377622,0
267314,0
380721,0
73873,0
203497,0
391968,0
183755,0
99032,0
275835,0
53332,0
139393,0
8192,0
349217,0
185233,0
151994,0
234084,0
364310,0
7606,0
364806,0
212523,0
24284,0
179486,0
115514,0
64793,0
383293,0
299164,0
66616,0
92224,0
122107,0
306920,0
99632,0
133099,0
54815,0
121074,0
37190,0
169775,0
167254,0
394925,0
306888,0
313959,0
129983,0
303403,0
284460,0
34268,0
136187,0
281670,0
77940,0
95156,0
358506,0
185204,0
31908,0
318917,0
174191,0
54005,0
385044,0
179559,0
338473,0
376246,0
15074,0
67727,0
103520,0
210561,0
156154,0
262822,0
280923,0
118057,0
216994,0
119436,0
3796,0
258426,0
75023,0
393828,0
228532,0
281391,0
279588,0
128439,0
183396,0
310205,0
363279,0
281798,0
131530,0
359114,0
135392,0
306605,0
34374,0
58264,0
283792,0
119757,0
196979,0
103600,0
238998,0
326162,0
24985,0
215207,0
327644,0
11422,0
349127,0
247293,0
311211,0
228293,0
82752,0
133040,0
224551,0
130360,0
113662,0
65568,0
237259,0
223666,0
16395,0
134783,0
285846,0
168299,0
336793,0
20254,0
199319,0
368243,0
217911,0
37776,0
90128,0
78657,0
89861,0
309348,0
229012,0
134541,0
91776,0
169968,0
326591,0
129374,0
46136,0
226475,0
21072,0
78792,0
295276,0
347628,0
46361,0
393311,0
57317,0
124646,0
286917,0
200622,0
154057,0
94082,0
91258,0
156996,0
395912,0
43899,0
342118,0
371244,0
231380,0
12697,0
227996,0
342910,0
1340,0
338711,0
114899,0
3270,0
145067,0
382144,0
193691,0
295296,0
342373,0
311980,0
240981,0
18977,0
268253,0
66013,0
329320,0
164188,0
61615,0
319453,0
384783,0
57452,0
12526,0
133380,0
259858,0
61772,0
188430,0
300118,0
5985,0
306237,0
8930,0
390552,0
53916,0
311270,0
177640,0
93933,0
14226,0
196030,0
230833,0
330064,0
346248,0
154735,0
323119,0
352097,0
130279,0
122559,0
159312,0
356705,0
363912,0
108805,0
56731,0
108635,0
297932,0
216216,0
248425,0
148581,0
200072,0
169728,0
35171,0
308767,0
112644,0
234607,0
107290,0
82779,0
275673,0
365769,0
111043,0
83151,0
69257,0
331709,0
99962,0
135697,0
323814,0
6986,0
305692,0
297914,0
391398,0
174300,0
287919,0
55740,0
285897,0
381337,0
209587,0
395333,0
319317,0
303610,0
273217,0
316892,0
81790,0
391635,0
329451,0
149835,0
139957,0
127539,0
146436,0
56537,0
398003,0
220132,0
298862,0
315116,0
47731,0
160810,0
333428,0
358147,0
308074,0
145695,0
331751,0
21729,0
23408,0
72998,0
157462,0
379176,0
291359,0
257413,0
185512,0
33017,0
253786,0
397036,0
4776,0
355636,0
356219,0
192362,0
169096,0
99574,0
244643,0
3937,0
85952,0
335394,0
161160,0
152635,0
334960,0
235956,0
22292,0
93776,0
237212,0
50971,0
74144,0
2147,0
199871,0
98512,0
386378,0
75898,0
250178,0
366722,0
138830,0
191450,0
375987,0
177764,0
269016,0
65332,0
262656,0
232388,0
273145,0
262890,0
182755,0
120539,0
341728,0
39312,0
394048,0
264611,0
175579,0
210338,0
104087,0
315744,0
118450,0
203747,0
287238,0
380217,0
38169,0
356444,0
246015,0
19107,0
171483,0
97922,0
148426,0
205820,0
337555,0
349908,0
88778,0
200695,0
103612,0
321164,0
369507,0
334831,0
22187,0
399190,0
112840,0
89766,0
373053,0
391637,0
202680,0
364689,0
392617,0
56808,0
182438,0
361259,0
158552,0
242497,0
335085,0
107194,0
204632,0
247440,0
125819,0
256337,0
156860,0
304519,0
374526,0
24567,0
295400,0
223408,0
133841,0
354293,0
191897,0
250562,0
143166,0
386921,0
36717,0
99233,0
188860,0
12613,0
174631,0
360387,0
260013,0
55373,0
279100,0
7315,0
42931,0
67634,0
340079,0
177893,0
153377,0
208295,0
290818,0
282625,0
333908,0
134409,0
133684,0
356747,0
153068,0
60225,0
105400,0
323687,0
257500,0
109243,0
122671,0
138245,0
307301,0
211242,0
178210,0
117014,0
208670,0
231743,0
113036,0
7785,0
162018,0
195692,0
187515,0
275847,0
222158,0
89797,0
241405,0
372099,0
390185,0
246551,0
273426,0
338342,0
145083,0
289376,0
118435,0
192183,0
249174,0
164440,0
101128,0
69893,0
185984,0
256488,0
208786,0
348305,0
141724,0
178887,0
284445,0
394643,0
76782,0
387063,0
270523,0
140065,0
160199,0
355793,0
174970,0
365200,0
373005,0
199349,0
325324,0
167385,0
105745,0
377018,0
135945,0
362857,0
385225,0
311993,0
42081,0
239048,0
19030,0
281254,0
349230,0
217534,0
339133,0
293160,0
41735,0
282466,0
197077,0
94942,0
203363,0
374096,0
156985,0
321031,0
241360,0
238659,0
399201,0
73782,0
300688,0
379367,0
359626,0
296967,0
156000,0
45896,0
65943,0
110710,0
349697,0
398232,0
72409,0
86997,0
222474,0
266471,0
193505,0
102661,0
82836,0
26497,0
325447,0
269946,0
100057,0
301635,0
59879,0
82875,0
11368,0
373248,0
132936,0
56584,0
29798,0
152867,0
188451,0
310162,0
275449,0
140503,0
312954,0
33288,0
50425,0
116519,0
224055,0
294702,0
98452,0
252560,0
193924,0
97569,0
397338,0
34408,0
100641,0
18138,0
347648,0
245782,0
249918,0
364373,0
66018,0
372421,0
381567,0
125445,0
70275,0
122339,0
179732,0
93652,0
157160,0
196778,0
174166,0
235320,0
192666,0
279657,0
355245,0
385108,0
80717,0
245976,0
263934,0
227776,0
375002,0
218629,0
36156,0
349871,0
260058,0
219302,0
242150,0
176559,0
99985,0
120147,0
120903,0
131322,0
328978,0
222724,0
349704,0
292269,0
27633,0
251527,0
383827,0
272131,0
375749,0
224160,0
56068,0
398968,0
137831,0
100246,0
90965,0
83873,0
238922,0
228084,0
372031,0
185955,0
93892,0
88806,0
89596,0
130988,0
191883,0
286456,0
313690,0
269294,0
95765,0
61380,0
256587,0
115513,0
190632,0
163586,0
127156,0
298079,0
54343,0
270192,0
196065,0
163873,0
299797,0
69559,0
103928,0
312492,0
246868,0
154642,0
249985,0
113184,0
104920,0
87032,0
391315,0
309929,0
275824,0
188931,0
388922,0
324507,0
273025,0
380572,0
163402,0
335804,0
237067,0
188261,0
151134,0
195946,0
274077,0
60961,0
90619,0
163353,0
379918,0
348743,0
8776,0
359265,0
386311,0
223216,0
313099,0
30179,0
338940,0
123751,0
16191,0
295103,0
169360,0
290119,0
72004,0
223529,0
55469,0
194280,0
257618,0
224497,0
347630,0
370140,0
335632,0
363930,0
26587,0
235882,0
245663,0
25489,0
102155,0
50836,0
122780,0
236223,0
100005,0
325105,0
100175,0
161884,0
101616,0
344875,0
72907,0
360953,0
108269,0
212033,0
223722,0
18732,0
104825,0
258711,0
365188,0
196752,0
100429,0
223199,0
122793,0
281149,0
216888,0
292592,0
351724,0
20155,0
390273,0
44245,0
13709,0
109197,0
145859,0
163593,0
267148,0
277892,0
196413,0
137260,0
40503,0
350451,0
333085,0
125180,0
87008,0
158761,0
329799,0
78111,0
128008,0
284163,0
249827,0
182220,0
191595,0
184380,0
230191,0
75986,0
219210,0
116413,0
97341,0
371584,0
14041,0
234930,0
112242,0
159927,0
123990,0
322783,0
147870,0
390996,0
67205,0
104260,0
296368,0
308094,0
138060,0
310286,0
66168,0
394308,0
5263,0
272993,0
107893,0
26789,0
336984,0
147240,0
37963,0
115346,0
70736,0
124554,0
86778,0
377801,0
204403,0
350055,0
128265,0
347753,0
201007,0
172391,0
186138,0
276201,0
181110,0
211793,0
258308,0
148281,0
280754,0
188302,0
382614,0
233479,0
142286,0
74867,0
210215,0
397249,0
51387,0
303170,0
97092,0
14881,0
29736,0
35301,0
148300,0
295297,0
150981,0
217590,0
187223,0
374599,0
169455,0
155456,0
345438,0
369185,0
226376,0
247023,0
203403,0
2535,0
119034,0
317080,0
236632,0
324673,0
203419,0
208436,0
396093,0
238715,0
331432,0
354150,0
15424,0
261327,0
243898,0
263337,0
8547,0
211938,0
317252,0
173441,0
107416,0
225486,0
75251,0
7453,0
89115,0
72953,0
303660,0
391249,0
344151,0
389108,0
361574,0
178164,0
98169,0
110333,0
83431,0
165502,0
180941,0
51747,0
130790,0
289098,0
394533,0
236524,0
29423,0
150462,0
198157,0
85058,0
16874,0
1351,0
332006,0
80416,0
314661,0
58521,0
92279,0
178543,0
338437,0
286732,0
281333,0
251349,0
169383,0
169541,0
20601,0
61845,0
105498,0
116701,0
338481,0
133940,0
389697,0
256193,0
166640,0
253061,0
85528,0
308273,0
6260,0
269369,0
111305,0
153864,0
63360,0
44375,0
54298,0
280803,0
158857,0
282218,0
90141,0
199232,0
106298,0
146740,0
22130,0
132626,0
275211,0
94816,0
296706,0
149273,0
17012,0
285968,0
219711,0
143737,0
126060,0
218683,0
265414,0
15892,0
10367,0
210163,0
188892,0
273576,0
381408,0
97129,0
7926,0
236884,0
370552,0
323005,0
98635,0
295027,0
7006,0
372334,0
362390,0
274412,0
161803,0
232958,0
229037,0
51567,0
74893,0
132474,0
287693,0
295791,0
39112,0
221665,0
249197,0
169721,0
113071,0
12123,0
290867,0
391053,0
134522,0
152703,0
336757,0
121690,0
34199,0
208618,0
39916,0
156377,0
35933,0
144569,0
226644,0
194228,0
319310,0
333561,0
153792,0
3809,0
79952,0
241879,0
342618,0
167129,0
323775,0
145721,0
269988,0
357163,0
162967,0
157642,0
206377,0
322334,0
238192,0
14653,0
284401,0
377657,0
102859,0
87458,0
74230,0
125532,0
7714,0
188932,0
321230,0
141486,0
60051,0
271618,0
361390,0
59932,0
90570,0
366418,0
354718,0
76961,0
358100,0
90109,0
275964,0
128381,0
362797,0
258930,0
46704,0
41502,0
145806,0
266860,0
103450,0
238801,0
76639,0
378118,0
86756,0
132998,0
357717,0
211498,0
43946,0
395786,0
163655,0
334195,0
194292,0
39562,0
293710,0
24652,0
380637,0
102692,0
11211,0
351563,0
77413,0
108174,0
337591,0
74674,0
221928,0
210072,0
70642,0
237133,0
7516,0
59553,0
249765,0
146021,0
268249,0
159544,0
45295,0
299173,0
138926,0
200169,0
297657,0
83970,0
87766,0
108170,0
224968,0
244847,0
331506,0
47436,0
336743,0
365792,0
379539,0
106973,0
88456,0
16431,0
111196,0
201467,0
365180,0
109968,0
280252,0
70459,0
215910,0
25467,0
110925,0
217872,0
251890,0
358782,0
209816,0
293225,0
196723,0
274331,0
242419,0
111998,0
84822,0
158051,0
331981,0
188771,0
147516,0
282913,0
298368,0
319123,0
313218,0
344862,0
171853,0
231366,0
112894,0
359805,0
274018,0
179401,0
20267,0
40774,0
203648,0
81156,0
114096,0
2112,0
106537,0
109164,0
249952,0
284021,0
142566,0
322476,0
96120,0
17265,0
375477,0
354216,0
315086,0
233073,0
81874,0
51676,0
67722,0
87183,0
300674,0
134552,0
59461,0
362016,0
23295,0
235289,0
391965,0
300741,0
31292,0
340884,0
385068,0
392670,0
101168,0
157443,0
229138,0
273763,0
70355,0
330417,0
115473,0
39348,0
344267,0
218565,0
122160,0
224282,0
370459,0
192080,0
217574,0
153669,0
106554,0
39724,0
258648,0
221082,0
241077,0
174373,0
281872,0
388343,0
82490,0
159110,0
332080,0
54686,0
337258,0
359139,0
18864,0
311944,0
369140,0
372642,0
101736,0
233164,0
355546,0
55403,0
201953,0
204550,0
397367,0
292497,0
30972,0
306515,0
66145,0
315920,0
84485,0
69664,0
366220,0
173386,0
127981,0
101498,0
348726,0
217331,0
314188,0
9231,0
203122,0
284304,0
228533,0
154355,0
387729,0
390531,0
143290,0
201912,0
128095,0
279809,0
353832,0
83528,0
342171,0
398278,0
170461,0
59315,0
315688,0
19129,0
187778,0
323675,0
11301,0
4833,0
136745,0
239970,0
351121,0
348378,0
320943,0
95225,0
374228,0
36643,0
186713,0
323302,0
117687,0
168558,0
282690,0
94797,0
131885,0
251298,0
382213,0
5340,0
354033,0
98721,0
293024,0
198642,0
311087,0
79346,0
382788,0
214929,0
284542,0
370809,0
348169,0
82081,0
213790,0
48454,0
366582,0
296276,0
39236,0
331565,0
67903,0
57862,0
382944,0
342268,0
294113,0
174133,0
297695,0
348326,0
320410,0
163053,0
231010,0
169739,0
218823,0
313401,0
313767,0
30645,0
92674,0
232335,0
10359,0
279132,0
192896,0
9399,0
46492,0
383882,0
299626,0
101429,0
133806,0
179669,0
160282,0
85081,0
280820,0
83084,0
341214,0
352408,0
314029,0
389229,0
161322,0
64797,0
273920,0
223665,0
199378,0
222137,0
286059,0
358489,0
12715,0
109681,0
194582,0
265836,0
374550,0
340720,0
90411,0
266354,0
250575,0
89583,0
151401,0
310603,0
353777,0
30664,0
40268,0
178906,0
376288,0
135660,0
142077,0
394517,0
382751,0
392515,0
146265,0
69958,0
361922,0
48108,0
139895,0
132546,0
214359,0
373774,0
341656,0
156578,0
152184,0
284602,0
83357,0
288351,0
214295,0
108374,0
295526,0
48545,0
247073,0
393847,0
142540,0
6867,0
353842,0
113369,0
304954,0
151414,0
59860,0
385507,0
257249,0
66038,0
113269,0
296507,0
216356,0
361321,0
17356,0
63145,0
148945,0
26895,0
243584,0
72524,0
11175,0
317523,0
141432,0
129935,0
219595,0
359353,0
345594,0
314293,0
245055,0
87251,0
245989,0
119960,0
121975,0
383558,0
188865,0
172646,0
383412,0
173871,0
276476,0
216645,0
9763,0
131044,0
54474,0
277172,0
79709,0
159823,0
388722,0
236682,0
359056,0
367726,0
229752,0
346284,0
75298,0
242826,0
226949,0
194005,0
258617,0
316277,0
108267,0
74262,0
261679,0
142695,0
138268,0
160583,0
375771,0
288931,0
356545,0
161030,0
265148,0
38653,0
215098,0
133765,0
273785,0
218591,0
68887,0
312361,0
76403,0
158322,0
280908,0
128741,0
370736,0
285873,0
277412,0
209077,0
250846,0
393369,0
9313,0
198505,0
210753,0
390556,0
148138,0
264619,0
347091,0
336409,0
31583,0
303434,0
179688,0
202771,0
200638,0
14118,0
122205,0
136787,0
7003,0
49282,0
240698,0
398036,0
259468,0
168794,0
316466,0
35833,0
396956,0
157390,0
127308,0
246381,0
156711,0
44415,0
174377,0
195724,0
253671,0
173091,0
389609,0
73230,0
77405,0
202094,0
363630,0
307856,0
68508,0
385517,0
290541,0
238152,0
196651,0
232869,0
385115,0
34215,0
123723,0
55651,0
283637,0
309829,0
287460,0
266443,0
236377,0
124531,0
175017,0
45419,0
319051,0
113596,0
169508,0
364420,0
154810,0
387794,0
221995,0
116214,0
2602,0
330917,0
307387,0
140255,0
123313,0
245174,0
340700,0
20452,0
234160,0
42528,0
43353,0
246419,0
243890,0
280902,0
223068,0
234528,0
28653,0
307494,0
324874,0
382741,0
78289,0
16699,0
216095,0
117077,0
249408,0
329925,0
177615,0
331968,0
397501,0
57242,0
30922,0
145724,0
338389,0
176476,0
153642,0
101672,0
87838,0
321262,0
61855,0
97685,0
135528,0
158247,0
302586,0
62350,0
246986,0
144231,0
393322,0
199058,0
265092,0
359231,0
254578,0
273041,0
216141,0
281078,0
269100,0
11332,0
72934,0
397157,0
242285,0
323447,0
21092,0
49721,0
216811,0
68906,0
213963,0
176518,0
398668,0
309219,0
259350,0
126041,0
26586,0
308994,0
76227,0
188677,0
189994,0
350696,0
380872,0
90118,0
258480,0
139733,0
396443,0
304833,0
20489,0
223554,0
1078,0
288316,0
353537,0
143057,0
180174,0
260789,0
60448,0
145491,0
87480,0
373613,0
295571,0
328181,0
158094,0
303807,0
380261,0
307406,0
266414,0
296384,0
279102,0
266714,0
81141,0
221698,0
274696,0
36807,0
241468,0
391121,0
38587,0
22974,0
146723,0
15618,0
3992,0
345792,0
340039,0
208384,0
50551,0
250499,0
219547,0
255278,0
345263,0
40588,0
129961,0
230284,0
95863,0
279165,0
387015,0
89606,0
342585,0
285870,0
182833,0
335763,0
234305,0
300815,0
87084,0
352811,0
395470,0
371276,0
278197,0
373139,0
286840,0
173718,0
210613,0
327290,0
356141,0
71143,0
86386,0
28289,0
330611,0
310780,0
286239,0
244851,0
63003,0
160745,0
147935,0
205648,0
59563,0
112195,0
90569,0
78044,0
307679,0
58542,0
214321,0
326678,0
174261,0
21125,0
51277,0
292189,0
249292,0
217520,0
119116,0
186125,0
363255,0
234865,0
273891,0
38457,0
165769,0
97903,0
61277,0
115444,0
320880,0
332618,0
335914,0
170608,0
210434,0
291470,0
141259,0
164611,0
280422,0
334711,0
298751,0
283961,0
78774,0
860,0
302008,0
7680,0
13106,0
193531,0
356905,0
321493,0
268540,0
118801,0
53462,0
200980,0
343739,0
264216,0
281069,0
363321,0
314925,0
36333,0
229318,0
49034,0
293800,0
96205,0
90326,0
208020,0
392460,0
243072,0
381271,0
234586,0
358643,0
234713,0
393346,0
113319,0
163223,0
260613,0
237801,0
203256,0
369594,0
396338,0
131176,0
163050,0
319110,0
326423,0
362137,0
3171,0
189088,0
9326,0
232591,0
67056,0
244325,0
361237,0
392918,0
213416,0
301569,0
395008,0
222440,0
279428,0
242709,0
226110,0
384920,0
191208,0
116310,0
195241,0
234814,0
96378,0
9718,0
143879,0
250635,0
377666,0
207977,0
191065,0
313139,0
106799,0
175491,0
30172,0
257885,0
97715,0
374041,0
73654,0
266086,0
203400,0
48079,0
283259,0
389342,0
279771,0
144478,0
35661,0
176869,0
112714,0
237509,0
129948,0
334970,0
336369,0
46257,0
361072,0
222331,0
77000,0
144829,0
398190,0
226444,0
352119,0
208563,0
130757,0
370368,0
55558,0
136498,0
99805,0
95678,0
282700,0
116571,0
9202,0
339790,0
313682,0
178116,0
268161,0
392895,0
20607,0
314476,0
252021,0
17381,0
35230,0
146204,0
173500,0
65144,0
30567,0
369997,0
5269,0
323703,0
285516,0
147985,0
43148,0
53950,0
335757,0
44030,0
125028,0
89553,0
315339,0
301915,0
101947,0
213942,0
269968,0
31799,0
355714,0
309995,0
293173,0
198620,0
141960,0
193239,0
80716,0
166851,0
246703,0
363248,0
120344,0
166994,0
234510,0
42556,0
94810,0
177020,0
271416,0
92989,0
293415,0
183920,0
253911,0
133431,0
201965,0
60037,0
29023,0
160942,0
64183,0
170622,0
182917,0
88940,0
52749,0
128195,0
173288,0
262732,0
66976,0
49133,0
188587,0
208,0
31549,0
349694,0
131168,0
60438,0
16493,0
50468,0
332555,0
289888,0
236437,0
307480,0
353434,0
285034,0
372180,0
349857,0
51855,0
59260,0
286610,0
264450,0
379948,0
206113,0
313877,0
371269,0
39961,0
132246,0
193211,0
271589,0
56329,0
63460,0
80833,0
335870,0
377129,0
300966,0
116814,0
194747,0
142999,0
214768,0
15371,0
332402,0
86711,0
227396,0
315499,0
175775,0
361653,0
278086,0
378203,0
391494,0
161101,0
291026,0
130239,0
133646,0
230632,0
256936,0
208211,0
345383,0
139876,0
111743,0
370438,0
272568,0
21574,0
118855,0
79691,0
259509,0
159047,0
227520,0
246476,0
113493,0
17940,0
382506,0
353668,0
80465,0
150907,0
343470,0
171206,0
192146,0
196837,0
267855,0
312433,0
199348,0
278946,0
365378,0
197179,0
102343,0
309336,0
298265,0
395748,0
339353,0
70120,0
341408,0
185530,0
147023,0
214003,0
104114,0
350049,0
191964,0
377796,0
182685,0
389758,0
359482,0
362619,0
229117,0
330709,0
179637,0
60645,0
86163,0
370468,0
206247,0
93417,0
42214,0
266684,0
336184,0
209980,0
350034,0
324918,0
252869,0
66876,0
293311,0
331351,0
101136,0
346068,0
321462,0
372717,0
